제목,시작 날짜,시작 시간,끝 날짜,끝 시간,하루 종일,미리 알림 설정/해제,미리 알림 날짜,미리 알림 시간,모임 이끌이,필수 참석자,선택 참석자,모임 리소스,거리,범주 항목,비용 정보,설명,숨김,시간 상태 보기,우선 순위,우편물 종류,장소
아침메뉴,4/13/2015,7:30:00,4/13/2015,9:00:00,FALSE,FALSE,4/13/2015,7:15 AM,Nine2Six,,,,,,,"[한식]
얼큰오징어무찌개
삼곡밥
비엔나야채볶음
포기김치
843kcal

[즉석]
즉석해장라면/삼곡밥/김치

[일품]
곡물식빵*미니와플/딸기잼*버터
그린샐러드*오리엔탈D
우유
스크램블에그
씨리얼

[플러스메뉴]
누룽지/김구이",FALSE,2,중간,보통,
점심메뉴,4/13/2015,11:30:00,4/13/2015,13:00:00,FALSE,FALSE,4/13/2015,11:15 AM,Nine2Six,,,,,,,"[한식]
제육김치두루치기*두부찜
(돼지:스페인산)
기장밥
구수한 우렁된장찌개
도토리묵야채무침
검은깨명엽채볶음
포기김치/석박지
983kcal

[일품]
장조림버터비빔밥
(돼지:국내산)
맑은우동국물
매운까르보나라떡볶이*고로케
오복채무침
포기김치/석박지
1019kcal

[질환예방식단-'간'에 좋은식단]
현미녹두밥
알타리청국장김치찌개
두부적구이
도토리묵야채무침/토마토계란볶음
포기김치/석박지
766kcal

[Slunch]
칠리크랩샌드위치세트
닭가슴살샐러드(닭:국내산)
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
그린샐러드
견과류
키위D/오리엔탈D",FALSE,2,중간,보통,
저녁메뉴,4/13/2015,17:30:00,4/13/2015,19:00:00,FALSE,FALSE,4/13/2015,5:15 PM,Nine2Six,,,,,,,"[한식or일품]
[철판]칠리새우볶음밥*바베큐소시지
맑은우동국물
모닝빵샌드위치
브로컬리땅콩샐러드
적채무비트피클
포기김치
1005kcal

[샐러드도시락]
리코타치즈샐러드

[플러스메뉴]
그린샐러드*견과류*오리엔탈D",FALSE,2,중간,보통,
아침메뉴,4/14/2015,7:30:00,4/14/2015,9:00:00,FALSE,FALSE,4/14/2015,7:15 AM,Nine2Six,,,,,,,"[한식]
쇠고기미역국(소:호주산)
삼곡밥
호박새우젓볶음
포기김치
850kcal

[즉석]
즉석해장라면/삼곡밥/김치

[일품]
토스트식빵*부시맥브레드/딸기잼*버터
그린샐러드*오리엔탈D
우유
계란후라이
알감자버터구이

[플러스메뉴]
누룽지/계란후라이",FALSE,2,중간,보통,
점심메뉴,4/14/2015,11:30:00,4/14/2015,13:00:00,FALSE,FALSE,4/14/2015,11:15 AM,Nine2Six,,,,,,,"[한식]
뚝배기매콤불고기*당면사리
(소:호주산)
흑향미밥
맑은콩나물국
어묵채파프리카볶음(갈치:수입산)
상추들깨겉절이
포기김치/석박지
990kcal

[일품]
[블랙데이]즉석 사천짜장면
미니짬뽕
튀김만두
단무지부추무침
포기김치/석박지
1021kcal



[Slunch]
바질페스토감자샐러드세트
케이준치킨텐더샐러드(닭:국내산)
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
그린샐러드
씨리얼
사우전D/오리엔탈D",FALSE,2,중간,보통,
저녁메뉴,4/14/2015,17:30:00,4/14/2015,19:00:00,FALSE,FALSE,4/14/2015,5:15 PM,Nine2Six,,,,,,,"[한식or일품]
닭장떡국
(닭:국내산)
쌀밥
비엔나야채볶음
탕평채
새콤오이사과초무침
배추겉절이김치
994kcal

[샐러드도시락]
단호박샐러드

[플러스메뉴]
그린샐러드*씨리얼*오리엔탈D",FALSE,2,중간,보통,
아침메뉴,4/15/2015,7:30:00,4/15/2015,9:00:00,FALSE,FALSE,4/15/2015,7:15 AM,Nine2Six,,,,,,,"[한식]
콩가루배추국
삼곡밥
꽁치양념무조림
포기김치
849kcal

[즉석]
즉석해장라면/삼곡밥/김치

[일품]
곡물식빵*모닝빵/딸기잼*버터
그린샐러드*오리엔탈D
우유
스크램블에그
단호박샐러드

[플러스메뉴]
누룽지/김구이",FALSE,2,중간,보통,
점심메뉴,4/15/2015,11:30:00,4/15/2015,13:00:00,FALSE,FALSE,4/15/2015,11:15 AM,Nine2Six,,,,,,,"[한식]
진한사골부대찌개*라면사리
(소:호주산)
쌀밥
새송이계란장조림
감자전
쑥갓생두부무침
포기김치/석박지
999kcal

[일품]
더블치즈함박스테이크*데미S
(돼지:국내산)
검정깨밥/크림스프
허니브레드/감자튀김
무오이피클
포기김치/석박지
1023kcal

[네이처데이]
취나물밥*토마토들깨양념장
시래기된장찌개
메밀김치전병
쑥갓생두부무침/파래김구이
포기김치/석박지
789kcal

[Slunch]
닭가슴살스프링롤세트(닭:국내산)
리코타치즈샐러드
MINI과일팩/BIG과일팩

[플러스메뉴]
현미밥/볶음고추장(소:호주산)
그린샐러드
크루통
요거트D/오리엔탈D",FALSE,2,중간,보통,
저녁메뉴,4/15/2015,17:30:00,4/15/2015,19:00:00,FALSE,FALSE,4/15/2015,5:15 PM,Nine2Six,,,,,,,"[한식or일품]
육개장
(소:호주산)
쌀밥
해물떡편완자전
감자채파프리카볶음
열무된장나물
포기김치
988kcal

[샐러드도시락]
케이준치킨텐더샐러드(닭:국내산)

[플러스메뉴]
그린샐러드*견과류*오리엔탈D",FALSE,2,중간,보통,
아침메뉴,4/16/2015,7:30:00,4/16/2015,9:00:00,FALSE,FALSE,4/16/2015,7:15 AM,Nine2Six,,,,,,,"[한식]
삼색수제비국*절임고추양념장
삼곡밥
쥐어채무침(갈치:국내산)
포기김치
833kcal

[즉석]
즉석해장라면/삼곡밥/김치

[일품]
토스트식빵*참깨롤빵/딸기잼*버터
그린샐러드*오리엔탈D
우유
계란후라이
씨리얼

[플러스메뉴]
누룽지/계란후라이",FALSE,2,중간,보통,
